"title","content","date","variant","images","verified","author","rating","product","url","ISBN","reviewID"
"This book is fantastic. Five Mics","A great series of essays, I couldn’t do it justice with my thoughts so just trust me and buy it.","13 Nov 2021","","https://m.media-amazon.com/images/I/71PE69DuWVL._SY88.jpg","Yes","roland r simmons","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R2B7Y0LZWJI3H1"
"Perhaps the most important piece of literature you will partially read today","This book is so good, it is being banned by school systems in Texas and Florida.","14 Nov 2021","","","Yes","Sean","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","RV64QZLHPSIOT"
"Really entertaining read","Would recommend 10/10 Shea is a comedic, insightful and casual read. His mention of the line in Fireman by Lil Wayne about Waynes girl not being able to where a certain pair of pants because that’s where his stash was located really meant a lot to me. If that sounds like it would mean a lot to you then you should buy it today.","13 Nov 2021","","","Yes","Jeffrey","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R1J74NY7WMWS0T"
"*chola squatting pose with my copy*","Proud Mexican supporting another Mexican who both love and respect Hip Hop culture. Entertaining and smart af piece of literature. Yes. Literature. Fight me.","13 Nov 2021","","","Yes","Angie","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R31UZKOKUICPWU"
"Very funny book and excellent illustration","HAOT has great writing and art all about Hip Hop. Example is the MF Doom picture. Great job to Shea Serrano and Arturo Torres!","16 Nov 2021","","https://m.media-amazon.com/images/I/81lb2XnBP7L._SY88.jpg","Yes",":) or :(","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R2W7E0B8HFX6CE"
"What are you waiting for?","I mean, what are you waiting for? The book is the perfect gift for anyone who is a fan of Hip Hop and Rap. You are also supporting one of the most positive forces on the planet, Shea Serrano. FOH Forever!!!","13 Nov 2021","","","Yes","eman","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R2X6IRTBJ2ZDKS"
"I love this book","Shea’s books are so great. Funny and informative. Arturo’s artwork is the cherry on top. Great book.","13 Nov 2021","","","Yes","maia olivas","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R2IVJV06KK58FJ"
"Another Masterpiece","Like all of Shea’s “And Other Things” books, this is an excellent read. HAOT reads like one of those conversations you don’t know how it started and ended up getting way too deep about a hypothetical of absolutely zero real-life consequence. It’s perfect whether you like hip hop or not.","13 Nov 2021","","","Yes","Zachary Weber","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R25KF2U0S2GEYE"
"Always Good","Like all of Shea’s books this was informative and funny, you can tell he puts his heart and soul into his creations ! And I guess Arturo’s drawings are ok too 🤣","13 Nov 2021","","","Yes","Brian Clemmons","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R1GR2Y2BEDGR6D"
"If you know, you might still not know","This book is a stunner in every sense. From the nichest of trivia to the beautiful illustrations (including one of Mac Miller that still hits me in a tiny, tender section of my heart), anyone who likes any era of hip-hop will find something to enjoy here. Thanks for the Source Awards history lesson, Shea.","15 Nov 2021","","","Yes","Amazon Customer","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","RXYWVEG6KRHSM"
"Let’s GOOOOO!","Shea kills it again. Fantastic!","14 Nov 2021","","","Yes","Jmd1031","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R2N303XGCPNJ3E"
"Proud fan and supporter of Shea and his legacy!!","Another great addition to the ""And other Things"" series. Shea's sense of humor and his writing are fantastic, not to mention his turn of the century promotional tactics are to be admired.","13 Nov 2021","","","Yes","Bryan","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R2RQE9JT3TIDFR"
"Oops he did it again…","Great read, another classic from Shea! Love this! Get it, read it, love it…","14 Nov 2021","","","Yes","Thomas Racca Jr.","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R2ROCZ8FS7CVN"
"The Trilogy is COMPLETE","So happy to add this title to my collection. The Shea Serrano ""...and other things"" trilogy is great reading, great artwork, and downright entertaining and witty.","13 Nov 2021","","","Yes","Bradley L.","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R2NFI588B6U38L"
"One of Shea’s best works!","If you want to learn a ton about hip-hop and laugh yourself silly while doing it, Shea’s your guy.","13 Nov 2021","","","Yes","Robert Beaulac","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R2TB1SFPHZ8OIZ"
"Another incredible book by Shea and Arturo! They do no wrong. Buy the entire collection!","Another incredible book by Shea and Arturo! They do no wrong. Buy the entire collection!","13 Nov 2021","","","Yes","Emily","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R1V8KP6PXTZ6C3"
"Delightful and entertaining book","This book is hilarious. Serrano has a fantastic and unique style of writing. The accompanying art is dope. The book makes me want to go back and listen to many of the hip hop artists featured. Highly recommend.","14 Nov 2021","","","Yes","D. Salazar","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews","1538730227","R1R127XDHBTAXD"
"Shea is the 🐐","Shea killed it with this book like he does most things.  It would help if you bought this book because it's fantastic and it's not like an ordinary book either.  The way it's set up is excellent. I wish more books were designed this way.","13 Nov 2021","","","Yes","Brad McClelland","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R3RI72E2G2XVFM"
"Excellent book","This book is a very good book. It arrived at my house and made me very happy. To be clear I have not read it yet. But this book is so good you don’t even need to read it, just buy it and you level up automatically.","13 Nov 2021","","","Yes","Kindle Customer","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R1HOJBUA9RANI"
"Another Amazing Book by Shea!!!","The depth of the stories shows the amount of time and research Shea put into this book.","13 Nov 2021","","https://m.media-amazon.com/images/I/71ITR6nQFDL._SY88.jpg","Yes","Marc & Janett Webber","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R2MBJTG2HV18EN"
"You already know","Y’all they did it once again! The witty, genius writing and the dope, masterful illustrations are so good again! I highly recommend them and give them as family gift to the ones who know “the culture” or need to learn about the culture.","13 Nov 2021","","","Yes","Marissa","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R1Q2GHRJN40G2E"
"Best book if you like Hip-Hop, or things, or cool art, or history making Mexicans","Arturo Torres does such a great job illustrating this book. The art is amazing. Shea did some cool things too. But this book otherwise you suck. So if you're cool knowing that doesn't buy it but if you don't want to suck, buy it.","13 Nov 2021","","","Yes","cresencio simon","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R3RN4XCCR4488A"
"When Shea Writes Something, You Read It","Shea is an amazing writer. Informative and funny, never condescending, Shea’s writing is some of the best around. I don’t know much, but I do know that when Shea writes something, drop everything and go find it.","17 Nov 2021","","","Yes","Samantha Graham","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R1HR99SRYBQ27M"
"One of the greatest books ever","The man who wrote this book deserves nothing but god things to happen in his life. He deserves all the tacos, money and San Antonio Spurs wins","21 Nov 2021","","","Yes","Joel Cartagena Jr","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R32RIEPXNHM2D8"
"Buy This Book!!!","This book is life changing! After ordering this book I went from having no self confidence to starting my very own OnlyFans! It will always hold a place of honor in my home. Buy this book! Shea, thank you...","13 Nov 2021","","https://m.media-amazon.com/images/I/51uNw5vcTeL._SY88.jpg","Yes","Robby","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R2KYQ3PN5I2X0T"
"Get all three of these!","Great book and good price. Make sure you get all three in the series b","13 Nov 2021","","","Yes","Rader023","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R3PPUUTVRTT9B0"
"Incredible","Shea has an effortlessly casual writing style that’ll keep you engaged between the covers until the last page.","13 Nov 2021","","","Yes","Ty","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1538730227","R18MZ3BUW2E5X8"
"Hook, Line, and Sinker","I have bought, and will continue to buy, anything that Shea and Arturo deliver to the world. Their partnership is a gift to humanity. If you like hip-hop, laughter, and an overall good time, buy this book and send one to a friend.","13 Nov 2021","","","Yes","josh","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","R2AH7CWCTV8UPN"
"Shea kills it in this book!","Another homerun by Shea Serrano","13 Nov 2021","","","Yes","Rafael Carrasco","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","R1VENTKWY43H4V"
"He does it again","Shea is an excellent writer. He’s mastered conversational writing and it’s easily become one of my favorite forms. I now own all of his work.","13 Nov 2021","","","Yes","Nightman","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","RT32B84O29T3Z"
"Greatest author of all time","Even though he’s a Spurs fan, he is an incredible writer. From his books, short stories, podcasts, secret e…never mind, that’s secret, he’s an fantastic story teller. Support everything Shea does!","13 Nov 2021","","","Yes","JJ","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","R3SKSW1QEO4UN8"
"Another classic from Shea and Arturo","It’s a simple fact. If it’s written by Shea Serrano, and/or illustrated by Arturo Torres. It’s a classic and a must own.","13 Nov 2021","","","Yes","Chris W","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","R2AH8OGGARRIFR"
"Get it or GTH","Perfect book perfect series, even if you aren’t a huge hip hop head the other things make it worth a read","13 Nov 2021","","","Yes","L. JONES","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","R22VNROWF28KFU"
"Get it","Shea does it again. Great as a gift or for yourself.","13 Nov 2021","","","Yes","Darcy Parrish","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1538730227","R1MWWXFHMURG0K"
